uniprot_ac_1	uniprot_ac_2	complex_id	complex_name
P83876	Q69YN4	351	Spliceosome
P83876	Q6I9Y2	351	Spliceosome
P83876	Q7L014	351	Spliceosome
P83876	Q86W42	351	Spliceosome
P83876	Q8NI27	351	Spliceosome
P83876	Q8WUQ7	351	Spliceosome
P83876	Q8WVK2	351	Spliceosome
P83876	Q8WWY3	351	Spliceosome
P83876	Q8WYA6	351	Spliceosome
P83876	Q92620	351	Spliceosome
P83876	Q96BP3	351	Spliceosome
P83876	Q96DF8	351	Spliceosome
P83876	Q96DI7	351	Spliceosome
P83876	Q96FV9	351	Spliceosome
P83876	Q96I25	351	Spliceosome
P83876	Q96J01	351	Spliceosome
P83876	Q96T37	351	Spliceosome
P83876	Q96T58	351	Spliceosome
P83876	Q99459	351	Spliceosome
P83876	Q99633	351	Spliceosome
P83876	Q9BQ61	351	Spliceosome
P83876	Q9BRD0	351	Spliceosome
P83876	Q9BUQ8	351	Spliceosome
P83876	Q9BXP5	351	Spliceosome
P83876	Q9BZJ0	351	Spliceosome
P83876	Q9H2H8	351	Spliceosome
P83876	Q9HCE1	351	Spliceosome
P83876	Q9HCG8	351	Spliceosome
P83876	Q9HCS7	351	Spliceosome
P83876	Q9NW64	351	Spliceosome
P83876	Q9NYV4	351	Spliceosome
P83876	Q9P013	351	Spliceosome
P83876	Q9UBB9	351	Spliceosome
P83876	Q9UHX1	351	Spliceosome
P83876	Q9UJV9	351	Spliceosome
P83876	Q9UK45	351	Spliceosome
P83876	Q9UKV3	351	Spliceosome
P83876	Q9ULR0	351	Spliceosome
P83876	Q9UMS4	351	Spliceosome
P83876	Q9UQ35	351	Spliceosome
P83876	Q9Y2W2	351	Spliceosome
P83876	Q9Y333	351	Spliceosome
P83876	Q9Y3B4	351	Spliceosome
P83876	Q9Y3C6	351	Spliceosome
P83876	Q9Y4Z0	351	Spliceosome
P83876	Q9Y5B6	351	Spliceosome
P83876	Q9Y5S9	351	Spliceosome
P83876	Q9Y6A4	351	Spliceosome
P83881	P05386	306	Ribosome, cytoplasmic
P83881	P05386	308	60S ribosomal subunit, cytoplasmic
P83881	P05386	3055	Nop56p-associated pre-rRNA complex
P83881	P05387	306	Ribosome, cytoplasmic
P83881	P05387	308	60S ribosomal subunit, cytoplasmic
P83881	P05387	3055	Nop56p-associated pre-rRNA complex
P83881	P05388	306	Ribosome, cytoplasmic
P83881	P05388	308	60S ribosomal subunit, cytoplasmic
P83881	P05388	3055	Nop56p-associated pre-rRNA complex
P83881	P08708	306	Ribosome, cytoplasmic
P83881	P08708	3055	Nop56p-associated pre-rRNA complex
P83881	P0CW22	306	Ribosome, cytoplasmic
P83881	P0CW22	3055	Nop56p-associated pre-rRNA complex
P83881	P11387	3055	Nop56p-associated pre-rRNA complex
P83881	P15880	306	Ribosome, cytoplasmic
P83881	P15880	3055	Nop56p-associated pre-rRNA complex
P83881	P23396	306	Ribosome, cytoplasmic
P83881	P25398	306	Ribosome, cytoplasmic
P83881	P25398	3055	Nop56p-associated pre-rRNA complex
P83881	P37108	3055	Nop56p-associated pre-rRNA complex
P83881	P39019	306	Ribosome, cytoplasmic
P83881	P42677	306	Ribosome, cytoplasmic
P83881	P46781	306	Ribosome, cytoplasmic
P83881	P46781	3055	Nop56p-associated pre-rRNA complex
P83881	P46782	306	Ribosome, cytoplasmic
P83881	P46783	306	Ribosome, cytoplasmic
P83881	P49411	3055	Nop56p-associated pre-rRNA complex
P83881	P50914	306	Ribosome, cytoplasmic
P83881	P50914	308	60S ribosomal subunit, cytoplasmic
P83881	P50914	3055	Nop56p-associated pre-rRNA complex
P83881	P60866	306	Ribosome, cytoplasmic
P83881	P61247	306	Ribosome, cytoplasmic
P83881	P61247	3055	Nop56p-associated pre-rRNA complex
P83881	P62081	306	Ribosome, cytoplasmic
P83881	P62081	3055	Nop56p-associated pre-rRNA complex
P83881	P62241	306	Ribosome, cytoplasmic
P83881	P62241	3055	Nop56p-associated pre-rRNA complex
P83881	P62244	306	Ribosome, cytoplasmic
P83881	P62244	3055	Nop56p-associated pre-rRNA complex
P83881	P62249	306	Ribosome, cytoplasmic
P83881	P62249	3055	Nop56p-associated pre-rRNA complex
P83881	P62263	306	Ribosome, cytoplasmic
P83881	P62263	3055	Nop56p-associated pre-rRNA complex
P83881	P62266	306	Ribosome, cytoplasmic
P83881	P62266	3055	Nop56p-associated pre-rRNA complex
P83881	P62269	306	Ribosome, cytoplasmic
P83881	P62269	3055	Nop56p-associated pre-rRNA complex
P83881	P62273	306	Ribosome, cytoplasmic
P83881	P62273	3055	Nop56p-associated pre-rRNA complex
P83881	P62277	306	Ribosome, cytoplasmic
P83881	P62277	3055	Nop56p-associated pre-rRNA complex
P83881	P62280	306	Ribosome, cytoplasmic
P83881	P62280	3055	Nop56p-associated pre-rRNA complex
P83881	P62701	306	Ribosome, cytoplasmic
P83881	P62753	306	Ribosome, cytoplasmic
P83881	P62753	3055	Nop56p-associated pre-rRNA complex
P83881	P62829	306	Ribosome, cytoplasmic
P83881	P62829	308	60S ribosomal subunit, cytoplasmic
P83881	P62829	3055	Nop56p-associated pre-rRNA complex
P83881	P62841	306	Ribosome, cytoplasmic
P83881	P62841	3055	Nop56p-associated pre-rRNA complex
P83881	P62847	306	Ribosome, cytoplasmic
P83881	P62847	3055	Nop56p-associated pre-rRNA complex
P83881	P62851	306	Ribosome, cytoplasmic
P83881	P62854	306	Ribosome, cytoplasmic
P83881	P62857	306	Ribosome, cytoplasmic
P83881	P62979	306	Ribosome, cytoplasmic
P83881	P62987	306	Ribosome, cytoplasmic
P83881	P62987	308	60S ribosomal subunit, cytoplasmic
P83881	P63220	306	Ribosome, cytoplasmic
P83881	P63267	3055	Nop56p-associated pre-rRNA complex
P83881	Q01081	3055	Nop56p-associated pre-rRNA complex
P83881	Q13428	3055	Nop56p-associated pre-rRNA complex
P83881	Q14978	3055	Nop56p-associated pre-rRNA complex
P83881	Q71U36	3055	Nop56p-associated pre-rRNA complex
P83881	Q92522	3055	Nop56p-associated pre-rRNA complex
P83881	Q96SB4	3055	Nop56p-associated pre-rRNA complex
P83881	Q99879	3055	Nop56p-associated pre-rRNA complex
P83881	Q9H4B7	3055	Nop56p-associated pre-rRNA complex
P83881	Q9NR30	3055	Nop56p-associated pre-rRNA complex
P84022	O15169	1828	TGF-beta receptor I-Axin-SMAD3 complex
P84022	O15169	2968	Axin-SMAD3 complex
P84022	O75376	3205	SMAD3-SKI-NCOR complex
P84022	O95405	1827	PML-SMAD2/3-SARA complex
P84022	P08047	2706	SMAD3-SMAD4-SP1 complex
P84022	P12755	3199	SMAD3-SKI complex
P84022	P12755	3205	SMAD3-SKI-NCOR complex
P84022	P12755	3733	SKI-SMAD3 hexameric complex
P84022	P12755	3740	SKI-SMAD3-SMAD4  pentameric complex
P84022	P12755	3959	SMAD3-SMAD4-cSKI, TGF(beta)-dependent
P84022	P12755	3961	SMAD3-cSKI-SIN3A-HDAC1 complex
P84022	P12757	3972	SMURF2-SMAD3-SnoN complex, TGF(beta)-dependent
P84022	P12830	1826	SMAD3-HEF1-APC10-CDH1 complex
P84022	P28749	1474	SMAD3/4-E2F4/5-p107-DP1 complex
P84022	P28749	2975	SMAD3-E2F4/5-p107-DP1 complex
P84022	P29590	1827	PML-SMAD2/3-SARA complex
P84022	P36897	1828	TGF-beta receptor I-Axin-SMAD3 complex
P84022	P36897	5735	TGF-beta receptor-SMAD3 complex
P84022	P37173	5735	TGF-beta receptor-SMAD3 complex
P84022	P38398	2813	BRCA1-SMAD3 complex
P84022	P51532	2829	RSmad complex
P84022	P62877	2189	Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)
P84022	P63208	2189	Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)
P84022	P98177	2762	SMAD3-SMAD4-FOXO4 complex
P84022	Q13485	1474	SMAD3/4-E2F4/5-p107-DP1 complex
P84022	Q13485	2692	SMAD3-SMAD4-cJun-cFos complex
P84022	Q13485	2705	SMAD3-SMAD4-CTCF protein-DNA complex
P84022	Q13485	2706	SMAD3-SMAD4-SP1 complex
P84022	Q13485	2707	SMAD3-SMAD4-FOXO3-FOXG1 complex
P84022	Q13485	2708	SMAD3-SMAD4-cJUN complex
P84022	Q13485	2754	JUND-FOSB-SMAD3-SMAD4 complex
P84022	Q13485	2760	SMAD3-SMAD4-FOXO3 complex
P84022	Q13485	2761	SMAD3-SMAD4-FOXO1 complex
P84022	Q13485	2762	SMAD3-SMAD4-FOXO4 complex
P84022	Q13485	2829	RSmad complex
P84022	Q13485	2834	SMAD4-SMAD2-SMAD3 complex
P84022	Q13485	3740	SKI-SMAD3-SMAD4  pentameric complex
P84022	Q13485	3754	CREBBP-SMAD3-SMAD4 pentameric complex
P84022	Q13485	3959	SMAD3-SMAD4-cSKI, TGF(beta)-dependent
P84022	Q13616	2189	Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)
P84022	Q14186	1474	SMAD3/4-E2F4/5-p107-DP1 complex
P84022	Q14186	2975	SMAD3-E2F4/5-p107-DP1 complex
P84022	Q14511	1826	SMAD3-HEF1-APC10-CDH1 complex
P84022	Q8NFD5	2829	RSmad complex
P84022	Q8TAQ2	2829	RSmad complex
P84022	Q92922	2829	RSmad complex
P84022	Q9HAU4	3972	SMURF2-SMAD3-SnoN complex, TGF(beta)-dependent
P84022	Q9UPN9	2829	RSmad complex
P84022	Q9UPN9	2830	TIF1gamma-SMAD2-SMAD3 complex
P84022	Q9Y297	2189	Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)
P84022	Q9Y6Q9	2829	RSmad complex
P84090	P30876	810	FCP1-associated protein complex
P84090	P30876	811	FCP1-associated protein complex
P84090	P35269	810	FCP1-associated protein complex
P84090	P35269	811	FCP1-associated protein complex
P84090	Q9BQA1	810	FCP1-associated protein complex
P84090	Q9BQA1	811	FCP1-associated protein complex
P84090	Q9Y5B0	810	FCP1-associated protein complex
P84090	Q9Y5B0	811	FCP1-associated protein complex
P84098	P05386	306	Ribosome, cytoplasmic
P84098	P05386	308	60S ribosomal subunit, cytoplasmic
P84098	P05386	3055	Nop56p-associated pre-rRNA complex
P84098	P05386	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P05387	306	Ribosome, cytoplasmic
P84098	P05387	308	60S ribosomal subunit, cytoplasmic
P84098	P05387	3055	Nop56p-associated pre-rRNA complex
P84098	P05387	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P05388	306	Ribosome, cytoplasmic
P84098	P05388	308	60S ribosomal subunit, cytoplasmic
P84098	P05388	3055	Nop56p-associated pre-rRNA complex
P84098	P08708	306	Ribosome, cytoplasmic
P84098	P08708	3055	Nop56p-associated pre-rRNA complex
P84098	P0CW22	306	Ribosome, cytoplasmic
P84098	P0CW22	3055	Nop56p-associated pre-rRNA complex
P84098	P11387	3055	Nop56p-associated pre-rRNA complex
P84098	P15880	306	Ribosome, cytoplasmic
P84098	P15880	3055	Nop56p-associated pre-rRNA complex
P84098	P18077	306	Ribosome, cytoplasmic
P84098	P18077	308	60S ribosomal subunit, cytoplasmic
P84098	P18077	3055	Nop56p-associated pre-rRNA complex
P84098	P18077	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P23396	306	Ribosome, cytoplasmic
P84098	P25398	306	Ribosome, cytoplasmic
P84098	P25398	3055	Nop56p-associated pre-rRNA complex
P84098	P35268	306	Ribosome, cytoplasmic
P84098	P35268	308	60S ribosomal subunit, cytoplasmic
P84098	P35268	3055	Nop56p-associated pre-rRNA complex
P84098	P37108	3055	Nop56p-associated pre-rRNA complex
P84098	P39019	306	Ribosome, cytoplasmic
P84098	P42677	306	Ribosome, cytoplasmic
P84098	P46776	306	Ribosome, cytoplasmic
P84098	P46776	308	60S ribosomal subunit, cytoplasmic
P84098	P46776	3055	Nop56p-associated pre-rRNA complex
P84098	P46778	306	Ribosome, cytoplasmic
P84098	P46778	308	60S ribosomal subunit, cytoplasmic
P84098	P46778	3055	Nop56p-associated pre-rRNA complex
P84098	P46778	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P46779	306	Ribosome, cytoplasmic
P84098	P46779	308	60S ribosomal subunit, cytoplasmic
P84098	P46779	3055	Nop56p-associated pre-rRNA complex
P84098	P46779	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P46781	306	Ribosome, cytoplasmic
P84098	P46781	3055	Nop56p-associated pre-rRNA complex
P84098	P46782	306	Ribosome, cytoplasmic
P84098	P46783	306	Ribosome, cytoplasmic
P84098	P47914	306	Ribosome, cytoplasmic
P84098	P47914	308	60S ribosomal subunit, cytoplasmic
P84098	P47914	3055	Nop56p-associated pre-rRNA complex
P84098	P49207	306	Ribosome, cytoplasmic
P84098	P49207	308	60S ribosomal subunit, cytoplasmic
P84098	P49207	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P49411	3055	Nop56p-associated pre-rRNA complex
P84098	P50914	306	Ribosome, cytoplasmic
P84098	P50914	308	60S ribosomal subunit, cytoplasmic
P84098	P50914	3055	Nop56p-associated pre-rRNA complex
P84098	P50914	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P60866	306	Ribosome, cytoplasmic
P84098	P61247	306	Ribosome, cytoplasmic
P84098	P61247	3055	Nop56p-associated pre-rRNA complex
P84098	P61254	306	Ribosome, cytoplasmic
P84098	P61254	308	60S ribosomal subunit, cytoplasmic
P84098	P61254	3055	Nop56p-associated pre-rRNA complex
P84098	P61353	306	Ribosome, cytoplasmic
P84098	P61353	308	60S ribosomal subunit, cytoplasmic
P84098	P61353	3055	Nop56p-associated pre-rRNA complex
P84098	P61353	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P61513	306	Ribosome, cytoplasmic
P84098	P61513	308	60S ribosomal subunit, cytoplasmic
P84098	P61513	3055	Nop56p-associated pre-rRNA complex
P84098	P61513	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P61927	306	Ribosome, cytoplasmic
P84098	P61927	308	60S ribosomal subunit, cytoplasmic
P84098	P62081	306	Ribosome, cytoplasmic
P84098	P62081	3055	Nop56p-associated pre-rRNA complex
P84098	P62241	306	Ribosome, cytoplasmic
P84098	P62241	3055	Nop56p-associated pre-rRNA complex
P84098	P62244	306	Ribosome, cytoplasmic
P84098	P62244	3055	Nop56p-associated pre-rRNA complex
P84098	P62249	306	Ribosome, cytoplasmic
P84098	P62249	3055	Nop56p-associated pre-rRNA complex
P84098	P62263	306	Ribosome, cytoplasmic
P84098	P62263	3055	Nop56p-associated pre-rRNA complex
P84098	P62266	306	Ribosome, cytoplasmic
P84098	P62266	3055	Nop56p-associated pre-rRNA complex
P84098	P62269	306	Ribosome, cytoplasmic
P84098	P62269	3055	Nop56p-associated pre-rRNA complex
P84098	P62273	306	Ribosome, cytoplasmic
P84098	P62273	3055	Nop56p-associated pre-rRNA complex
P84098	P62277	306	Ribosome, cytoplasmic
P84098	P62277	3055	Nop56p-associated pre-rRNA complex
P84098	P62280	306	Ribosome, cytoplasmic
P84098	P62280	3055	Nop56p-associated pre-rRNA complex
P84098	P62701	306	Ribosome, cytoplasmic
P84098	P62750	306	Ribosome, cytoplasmic
P84098	P62750	308	60S ribosomal subunit, cytoplasmic
P84098	P62750	3055	Nop56p-associated pre-rRNA complex
P84098	P62753	306	Ribosome, cytoplasmic
P84098	P62753	3055	Nop56p-associated pre-rRNA complex
P84098	P62829	306	Ribosome, cytoplasmic
P84098	P62829	308	60S ribosomal subunit, cytoplasmic
P84098	P62829	3055	Nop56p-associated pre-rRNA complex
P84098	P62841	306	Ribosome, cytoplasmic
P84098	P62841	3055	Nop56p-associated pre-rRNA complex
P84098	P62847	306	Ribosome, cytoplasmic
P84098	P62847	3055	Nop56p-associated pre-rRNA complex
P84098	P62851	306	Ribosome, cytoplasmic
P84098	P62854	306	Ribosome, cytoplasmic
P84098	P62857	306	Ribosome, cytoplasmic
P84098	P62888	306	Ribosome, cytoplasmic
P84098	P62888	308	60S ribosomal subunit, cytoplasmic
P84098	P62888	3055	Nop56p-associated pre-rRNA complex
P84098	P62888	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P62891	306	Ribosome, cytoplasmic
P84098	P62891	308	60S ribosomal subunit, cytoplasmic
P84098	P62891	3055	Nop56p-associated pre-rRNA complex
P84098	P62899	306	Ribosome, cytoplasmic
P84098	P62899	308	60S ribosomal subunit, cytoplasmic
P84098	P62899	3055	Nop56p-associated pre-rRNA complex
P84098	P62910	306	Ribosome, cytoplasmic
P84098	P62910	308	60S ribosomal subunit, cytoplasmic
P84098	P62910	3055	Nop56p-associated pre-rRNA complex
P84098	P62910	5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84098	P62945	306	Ribosome, cytoplasmic
P84098	P62945	308	60S ribosomal subunit, cytoplasmic
P84098	P62979	306	Ribosome, cytoplasmic
P84098	P62987	306	Ribosome, cytoplasmic
P84098	P62987	308	60S ribosomal subunit, cytoplasmic
P84098	P63173	306	Ribosome, cytoplasmic
P84098	P63173	308	60S ribosomal subunit, cytoplasmic
P84098	P63220	306	Ribosome, cytoplasmic
P84098	P63267	3055	Nop56p-associated pre-rRNA complex
P84098	P83731	306	Ribosome, cytoplasmic
P84098	P83731	308	60S ribosomal subunit, cytoplasmic
P84098	P83731	3055	Nop56p-associated pre-rRNA complex
P84098	P83881	306	Ribosome, cytoplasmic
P84098	P83881	308	60S ribosomal subunit, cytoplasmic
P84098	P83881	3055	Nop56p-associated pre-rRNA complex
P84098	Q01081	3055	Nop56p-associated pre-rRNA complex
P84098	Q13428	3055	Nop56p-associated pre-rRNA complex
P84098	Q14978	3055	Nop56p-associated pre-rRNA complex
P84098	Q71U36	3055	Nop56p-associated pre-rRNA complex
P84098	Q92522	3055	Nop56p-associated pre-rRNA complex
P84098	Q96SB4	3055	Nop56p-associated pre-rRNA complex
P84098	Q99879	3055	Nop56p-associated pre-rRNA complex
P84098	Q9H4B7	3055	Nop56p-associated pre-rRNA complex
P84098	Q9NR30	3055	Nop56p-associated pre-rRNA complex
P84103	O43172	351	Spliceosome
P84103	O43290	351	Spliceosome
P84103	O43395	351	Spliceosome
P84103	O43670	351	Spliceosome
P84103	O60231	351	Spliceosome
P84103	O60306	351	Spliceosome
P84103	P08579	351	Spliceosome
P84103	P08621	351	Spliceosome
P84103	P09012	351	Spliceosome
P84103	P09234	351	Spliceosome
P84103	P09661	351	Spliceosome
P84103	P14678	351	Spliceosome
P84103	P38919	351	Spliceosome
P84103	P41223	351	Spliceosome
P84103	P62304	351	Spliceosome
P84103	P62306	351	Spliceosome
P84103	P62308	351	Spliceosome
P84103	P62314	351	Spliceosome
P84103	P62316	351	Spliceosome
P84103	P62318	351	Spliceosome
P84103	P62995	351	Spliceosome
P84103	Q01081	351	Spliceosome
P84103	Q05519	351	Spliceosome
P84103	Q08170	351	Spliceosome
P84103	Q13242	351	Spliceosome
P84103	Q13243	351	Spliceosome
P84103	Q13247	351	Spliceosome
P84103	Q13523	351	Spliceosome
P84103	Q13769	351	Spliceosome
P84103	Q13838	351	Spliceosome
P84103	Q14498	351	Spliceosome
P84103	Q15007	351	Spliceosome
P84103	Q15029	351	Spliceosome
P84103	Q15428	351	Spliceosome
P84103	Q15637	351	Spliceosome
P84103	Q16629	351	Spliceosome
P84103	Q6I9Y2	351	Spliceosome
P84103	Q7L014	351	Spliceosome
P84103	Q86W42	351	Spliceosome
P84103	Q92620	351	Spliceosome
P84103	Q96DF8	351	Spliceosome
P84103	Q96DI7	351	Spliceosome
P84103	Q96FV9	351	Spliceosome
P84103	Q96I25	351	Spliceosome
P84103	Q96J01	351	Spliceosome
P84103	Q96T37	351	Spliceosome
P84103	Q99459	351	Spliceosome
P84103	Q99633	351	Spliceosome
P84103	Q9BQ61	351	Spliceosome
P84103	Q9BRD0	351	Spliceosome
P84103	Q9BUQ8	351	Spliceosome
P84103	Q9Y5B6	351	Spliceosome
P84103	Q9Y5S9	351	Spliceosome
P84243	O14929	1150	Histone H3.3 complex
P84243	P49321	1150	Histone H3.3 complex
P84243	P54198	1150	Histone H3.3 complex
P84243	P62805	1150	Histone H3.3 complex
P84243	Q09028	1150	Histone H3.3 complex
P84243	Q8TEX9	1150	Histone H3.3 complex
P84243	Q9NVP2	1150	Histone H3.3 complex
P84996	P59768	1612	Heterotrimeric G protein complex (GNG2, GNB1, GNAS)
P84996	P62873	1612	Heterotrimeric G protein complex (GNG2, GNB1, GNAS)
P98161	P12814	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	P12830	521	Polycystin-1-E-cadherin-beta-catenin complex
P98161	P12830	522	Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex
P98161	P12830	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	P12931	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	P18206	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	P49023	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	P56945	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	P62834	2416	ITGB1-RAP1A-PKD1 complex
P98161	Q05397	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	Q9Y490	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98170	O95835	5317	LATS1-HTRA2-BIRC4 complex
P98172	P29317	5190	TIAM1-EFNB1-EPHA2 complex
P98172	Q13009	5190	TIAM1-EFNB1-EPHA2 complex
P99999	P55211	5816	Apoptosome-procaspase 9 complex
Q00341	P13010	1571	Vigilin-DNA-PK-Ku antigen complex
Q00341	P13010	3102	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
Q00341	P78527	1571	Vigilin-DNA-PK-Ku antigen complex
Q00341	P78527	3102	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
Q00403	O00268	493	DAB complex
Q00403	O14893	1749	SMN-PolII-RHA complex
Q00403	O15514	103	RNA polymerase II holoenzyme complex
Q00403	O15514	2685	RNA polymerase II (RNAPII)
Q00403	O15514	2825	BRCA1-RNA polymerase II complex
Q00403	P08579	1749	SMN-PolII-RHA complex
Q00403	P13984	103	RNA polymerase II holoenzyme complex
Q00403	P13984	2685	RNA polymerase II (RNAPII)
Q00403	P13984	2825	BRCA1-RNA polymerase II complex
Q00403	P14678	1749	SMN-PolII-RHA complex
Q00403	P19387	103	RNA polymerase II holoenzyme complex
Q00403	P19387	2685	RNA polymerase II (RNAPII)
Q00403	P19387	2825	BRCA1-RNA polymerase II complex
Q00403	P19388	103	RNA polymerase II holoenzyme complex
Q00403	P19388	2685	RNA polymerase II (RNAPII)
Q00403	P19388	2825	BRCA1-RNA polymerase II complex
Q00403	P20226	103	RNA polymerase II holoenzyme complex
Q00403	P20226	493	DAB complex
Q00403	P20226	1749	SMN-PolII-RHA complex
Q00403	P20226	2825	BRCA1-RNA polymerase II complex
